14 0.7629699248120301 0.12706766917293233 0.23571428571428585 0.1819548872180451
11 0.45488721804511273 0.1037593984962406 0.12406015037593981 0.12932330827067667
11 0.5913533834586466 0.10225563909774436 0.09924812030075181 0.12030075187969928
4 0.2894736842105263 0.10451127819548872 0.20676691729323304 0.09473684210526315
6 0.2853383458646616 0.2157894736842105 0.2150375939849624 0.09473684210526315
10 0.5499999997437552 0.2142857142857143 0.21503759398496236 0.08872180451127817
7 0.2894736842105263 0.32631578947368417 0.23157894736842105 0.09624060150375939
5 0.5458646775413073 0.32330827067669177 0.23157894736842105 0.09624060150375939
8 0.7650376234531041 0.32180451127819554 0.23157894736842105 0.09624060150375939
9 0.777443639259432 0.43458646616541347 0.23157894736842105 0.09624060150375939
6 0.28947368421052644 0.4300751879699247 0.23157894736842105 0.09624060150375939
4 0.5500000161434169 0.4300751879699247 0.23157894736842105 0.09624060150375939
7 0.30187970001685466 0.5413533834586465 0.23157894736842105 0.09624060150375939
10 0.5500000161434169 0.5398496240601502 0.23157894736842105 0.09624060150375939
2 0.7650376234531044 0.5375939849624057 0.16541352973467072 0.08872180451127828
12 0.29360902281263634 0.6548872180451124 0.2067669157557644 0.10075187969924831
12 0.5500000161434173 0.6563909774436086 0.2067669157557644 0.10075187969924831
12 0.7650376234531043 0.6533834586466163 0.2067669157557644 0.10075187969924831
13 0.29774436141474553 0.7616541353383457 0.2067669157557644 0.10075187969924831
13 0.5541353547455264 0.7646616541353382 0.2067669157557644 0.10075187969924831
13 0.7650376234531043 0.7631578947368419 0.2067669157557644 0.10075187969924831
1 0.2894736842105267 0.889473684210526 0.2067669157557644 0.10075187969924831
0 0.5458646775413076 0.8864661654135335 0.2067669157557644 0.10075187969924831
0 0.8022556708720886 0.889473684210526 0.2067669157557644 0.10075187969924831
